ensembl_transcript_id	hgnc_symbol
ENST00000381922	ANGPT4
ENST00000381923	TMEM52B
ENST00000381930	KLHL5
ENST00000381937	NADK2
ENST00000381938	TMEM156
ENST00000381939	FAM110A
ENST00000381941	FAM110A
ENST00000381944	SLC52A3
ENST00000381946	ATP12A
ENST00000381951	OR1A2
ENST00000381955	NAGPA
ENST00000381962	SRXN1
ENST00000381967	PGM2
ENST00000381968	SYT8
ENST00000381971	GLIS3
ENST00000381975	TMEM44
ENST00000381977	METTL16
ENST00000381978	SYT8
ENST00000381980	C4orf19
ENST00000381982	SEC14L4
ENST00000381984	RFX3
ENST00000381989	PARP4
ENST00000381990	GPNMB
ENST00000381995	IFNGR2
ENST00000381998	MSR1
ENST00000382004	RFX3
ENST00000382007	
ENST00000382011	MCM5
ENST00000382020	TUSC3
ENST00000382021	DNAJC21
ENST00000382029	ABHD12B
ENST00000382031	MAP1A
ENST00000382032	PUM3
ENST00000382034	TOM1
ENST00000382038	RAD1
ENST00000382039	TP53BP1
ENST00000382041	NIN
ENST00000382043	NIN
ENST00000382044	TP53BP1
ENST00000382045	LINC00487
ENST00000382051	SLC34A2
ENST00000382062	COLEC11
ENST00000382065	C1QTNF3
ENST00000382068	AMACR
ENST00000382070	CREBBP
ENST00000382071	C1QTNF9
ENST00000382072	AMACR
ENST00000382073	CLEC6A
ENST00000382079	C1QTNF3-AMACR
ENST00000382080	SGCZ
ENST00000382082	KCNV2
ENST00000382084	RFPL3S
ENST00000382085	AMACR
ENST00000382086	RFPL3S
ENST00000382093	ADI1
ENST00000382095	SPATA13
ENST00000382096	VLDLR
ENST00000382099	VLDLR
ENST00000382100	VLDLR
ENST00000382102	SLC45A2
ENST00000382103	SEPSECS
ENST00000382108	SPATA13
ENST00000382110	TRAPPC12
ENST00000382111	DEPDC5
ENST00000382112	DEPDC5
ENST00000382114	LGI2
ENST00000382119	NANOGNB
ENST00000382120	SOD3
ENST00000382123	IFITM10
ENST00000382124	LRRC72
ENST00000382125	TSSC1
ENST00000382133	C1QTNF9B-AS1
ENST00000382141	
ENST00000382142	MTMR12
ENST00000382148	KCNIP4
ENST00000382149	KCNIP4
ENST00000382150	KCNIP4
ENST00000382152	KCNIP4
ENST00000382159	GNG7
ENST00000382162	SFI1
ENST00000382164	DGKG
ENST00000382172	MIPEP
ENST00000382179	BRSK2
ENST00000382181	RBCK1
ENST00000382183	SMARCA2
ENST00000382185	SMARCA2
ENST00000382186	SMARCA2
ENST00000382191	TRA2B
ENST00000382192	ZNF205
ENST00000382194	SMARCA2
ENST00000382199	IGF2BP2
ENST00000382203	SMARCA2
ENST00000382208	DEFB135
ENST00000382213	IL32
ENST00000382214	RBCK1
ENST00000382215	C1RL-AS1
ENST00000382224	LCORL
ENST00000382225	
ENST00000382226	LCORL
ENST00000382227	TMEM41A
ENST00000382238	IFNAR2
ENST00000382240	PKMYT1
ENST00000382247	DCAF16
ENST00000382251	DMRT2
ENST00000382252	ZNF316
ENST00000382254	CDH12
ENST00000382255	DMRT2
ENST00000382258	TNFRSF19
ENST00000382263	TNFRSF19
ENST00000382264	IFNAR2
ENST00000382267	KDELR2
ENST00000382275	CDH18
ENST00000382276	DMRT1
ENST00000382285	NRSN2
ENST00000382286	KANK1
ENST00000382289	KANK1
ENST00000382291	NRSN2
ENST00000382292	SACS
ENST00000382293	KANK1
ENST00000382297	KANK1
ENST00000382298	SACS
ENST00000382303	KANK1
ENST00000382315	GPR162
ENST00000382320	TTC6
ENST00000382321	PMS2
ENST00000382329	DOCK8
ENST00000382330	EIF4G1
ENST00000382331	DOCK8
ENST00000382341	DOCK8
ENST00000382346	BST1
ENST00000382348	OLIG1
ENST00000382349	ONECUT3
ENST00000382353	FGF9
ENST00000382357	OLIG2
ENST00000382361	FSCN1
ENST00000382363	RNF215
ENST00000382366	RALGAPA1
ENST00000382368	FBXL18
ENST00000382369	C20orf96
ENST00000382374	MICU2
ENST00000382376	DEFB132
ENST00000382381	ABCA3
ENST00000382383	C1QTNF7
ENST00000382384	WIPI2
ENST00000382387	C9orf66
ENST00000382395	CPEB2
ENST00000382401	CPEB2
ENST00000382404	CBWD5
ENST00000382405	CBWD5
ENST00000382406	FAM177A1
ENST00000382409	DEAF1
ENST00000382410	DEFB125
ENST00000382421	NOP2
ENST00000382422	BAZ1A
ENST00000382436	CBWD7
ENST00000382438	NKX3-2
ENST00000382447	CBWD1
ENST00000382448	JMJD7-PLA2G4B
ENST00000382450	MLST8
ENST00000382451	WDR1
ENST00000382452	WDR1
ENST00000382456	AP2M1
ENST00000382457	NCAPD2
ENST00000382461	XKR6
ENST00000382464	HEATR5A
ENST00000382466	ZDHHC20
ENST00000382477	CBARP
ENST00000382480	CPZ
ENST00000382483	RP1L1
ENST00000382489	HTR3D
ENST00000382490	MSRA
ENST00000382491	SYNJ1
ENST00000382494	ABCC5
ENST00000382496	SEMA5A
ENST00000382499	SYNJ1
ENST00000382500	FOXD4
ENST00000382512	HTRA3
ENST00000382515	CD9
ENST00000382518	CD9
ENST00000382519	CD9
ENST00000382531	ADCY2
ENST00000382533	SAP18
ENST00000382538	TSC2
ENST00000382543	AFAP1
ENST00000382545	KCNA1
ENST00000382549	C21orf59
ENST00000382554	NYNRIN
ENST00000382564	DNAJC19
ENST00000382565	CHEK2
ENST00000382580	CHEK2
ENST00000382581	MRFAP1
ENST00000382582	MBP
ENST00000382584	TTC14
ENST00000382592	LATS2
ENST00000382599	PPP2R2C
ENST00000382611	IRX2
ENST00000382614	IFITM5
ENST00000382617	OR7E115P
ENST00000382622	PRMT8
ENST00000382641	
ENST00000382643	RAD51
ENST00000382647	MRPL36
ENST00000382656	DEFB109P1B
ENST00000382666	FAHD1
ENST00000382668	FAHD1
ENST00000382671	PSMD13
ENST00000382683	MADCAM1
ENST00000382686	ATXN2L
ENST00000382688	C15orf52
ENST00000382696	ODF3L2
ENST00000382699	EVA1C
ENST00000382708	PSME1
ENST00000382710	HN1L
ENST00000382711	HN1L
ENST00000382713	DOK6
ENST00000382722	CACNA2D4
ENST00000382723	MSX1
ENST00000382734	CRYBB2P1
ENST00000382740	RPS17P14
ENST00000382743	SIRT3
ENST00000382745	CLCN7
ENST00000382749	SERPINB11
ENST00000382751	URB1
ENST00000382753	TMEM128
ENST00000382754	N6AMT2
ENST00000382755	DHRS4L2
ENST00000382757	UNKL
ENST00000382758	N6AMT2
ENST00000382760	UPB1
ENST00000382762	BET1L
ENST00000382768	SERPINB12
ENST00000382771	SERPINB5
ENST00000382772	EIF1AY
ENST00000382776	ZDHHC11B
ENST00000382788	RGS12
ENST00000382806	KDM5D
ENST00000382812	CRYL1
ENST00000382815	KDM5A
ENST00000382824	FBXO25
ENST00000382835	KRTAP27-1
ENST00000382839	FAM193A
ENST00000382849	
ENST00000382850	NEDD4L
ENST00000382862	MSLN
ENST00000382864	EGFEM1P
ENST00000382865	POLN
ENST00000382868	NLGN4Y
ENST00000382870	ZMYM2
ENST00000382871	ZMYM2
ENST00000382872	NLGN4Y
ENST00000382873	FECH
ENST00000382874	ZMYM2
ENST00000382881	ZMYM2
ENST00000382882	NELFA
ENST00000382883	ZMYM2
ENST00000382888	WHSC1
ENST00000382891	WHSC1
ENST00000382892	WHSC1
ENST00000382893	UTY
ENST00000382895	WHSC1
ENST00000382896	UTY
ENST00000382897	
ENST00000382899	KDM6A
ENST00000382905	ZMYM5
ENST00000382907	ZMYM5
ENST00000382909	ZMYM5
ENST00000382911	C18orf54
ENST00000382927	ME2
ENST00000382932	SLC7A4
ENST00000382933	RPGRIP1
ENST00000382936	TMEM129
ENST00000382940	NME4
ENST00000382948	MBD1
ENST00000382952	CTBP1
ENST00000382963	GYG2P1
ENST00000382965	GYG2P1
ENST00000382966	GYG2P1
ENST00000382968	RNF212
ENST00000382974	MED15
ENST00000382978	TPTE2
ENST00000382985	METTL17
ENST00000382989	MME
ENST00000382990	
ENST00000382998	CTIF
ENST00000383018	SNRNP25
ENST00000383019	
ENST00000383024	DGCR8
ENST00000383028	PIGG
ENST00000383029	TTC5
ENST00000383032	TBL1Y
ENST00000383045	SEPT5
ENST00000383052	ZFY
ENST00000383056	TPGS2
ENST00000383075	ZIC4
ENST00000383083	PLSCR4
ENST00000383094	MICAL3
ENST00000383096	CCDC178
ENST00000383131	B4GALT6
ENST00000383140	TPTEP1
ENST00000383163	PRR23A
ENST00000383165	FOXL2NB
ENST00000383180	NME9
ENST00000383202	STAG1
ENST00000383229	CEP63
ENST00000383233	TMEM241
ENST00000383263	CHRM5
ENST00000383276	ESCO1
ENST00000383282	NPHP3-ACAD11
ENST00000383314	RNMT
ENST00000383366	NEK11
ENST00000383374	CCDC125
ENST00000383376	IMPA2
ENST00000383408	PIEZO2
ENST00000383432	RALBP1
ENST00000383440	ANKRD12
ENST00000383461	H1FX-AS1
ENST00000383463	HMCES
ENST00000383472	ARHGAP28
ENST00000383572	TXNRD3
ENST00000383578	ENOSF1
ENST00000383579	UROC1
ENST00000383589	USP14
ENST00000383598	SLC41A3
ENST00000383657	HACD2
ENST00000383661	DTX3L
ENST00000383669	CD80
ENST00000383673	DRD3
ENST00000383675	C3orf17
ENST00000383677	GTPBP8
ENST00000383678	GTPBP8
ENST00000383680	BTLA
ENST00000383681	CD200
ENST00000383693	LNP1
ENST00000383698	VGLL3
ENST00000383699	CADM2
ENST00000383701	EOGT
ENST00000383703	LRIG1
ENST00000383710	CADPS
ENST00000383714	PDHB
ENST00000383715	PXK
ENST00000383716	PXK
ENST00000383718	SLMAP
ENST00000383721	NEK4
ENST00000383729	P4HTM
ENST00000383733	SLC26A6
ENST00000383734	PFKFB4
ENST00000383736	MAP4
ENST00000383738	CSPG5
ENST00000383742	ALS2CL
ENST00000383746	TCAIM
ENST00000383750	SEC22C
ENST00000383754	MOBP
ENST00000383759	VILL
ENST00000383763	TRIM71
ENST00000383766	RBMS3
ENST00000383767	RBMS3
ENST00000383768	ZCWPW2
ENST00000383770	NEK10
ENST00000383771	NEK10
ENST00000383772	RARB
ENST00000383773	NR1D2
ENST00000383775	DPH3
ENST00000383777	ANKRD28
ENST00000383778	BTD
ENST00000383779	HACL1
ENST00000383781	COLQ
ENST00000383786	COLQ
ENST00000383788	COLQ
ENST00000383789	METTL6
ENST00000383790	METTL6
ENST00000383791	SH3BP5
ENST00000383794	CCDC174
ENST00000383800	ATP2B2
ENST00000383801	SEC13
ENST00000383807	FANCD2
ENST00000383808	
ENST00000383811	CRELD1
ENST00000383812	IL17RC
ENST00000383814	IL17RE
ENST00000383815	IL17RE
ENST00000383817	CIDEC
ENST00000383820	RPUSD3
ENST00000383825	OGG1
ENST00000383826	OGG1
ENST00000383827	TTLL3
ENST00000383829	BRPF1
ENST00000383831	CPNE9
ENST00000383832	CPNE9
ENST00000383836	SRGAP3
ENST00000383843	SUMF1
ENST00000383846	IL5RA
ENST00000383855	
ENST00000383858	RNVU1-7
ENST00000383860	RNU6-46P
ENST00000383862	RNU6-354P
ENST00000383865	
ENST00000383868	RNU6-877P
ENST00000383870	SNORA57
ENST00000383872	RNU6-841P
ENST00000383874	RNU6-431P
ENST00000383875	SNORD58A
ENST00000383876	
ENST00000383877	RNU6-425P
ENST00000383878	RNU6-946P
ENST00000383885	SNORA2A
ENST00000383888	RNU6-338P
ENST00000383893	SNORD45C
ENST00000383895	SNORA69
ENST00000383898	RNU6-1
ENST00000383902	RNU1-63P
ENST00000383903	SNORD60
ENST00000383906	SNORA80B
ENST00000383907	SNORA22
ENST00000383908	RNU6-1062P
ENST00000383909	
ENST00000383910	
ENST00000383911	RNU6-672P
ENST00000383917	RNU6-1279P
ENST00000383919	
ENST00000383922	
ENST00000383924	
ENST00000383925	RNU1-1
ENST00000383927	RNU6-608P
ENST00000383932	
ENST00000383933	
ENST00000383936	
ENST00000383944	RNU6-471P
ENST00000383947	RNU6-945P
ENST00000383948	RNU6-32P
ENST00000383952	
ENST00000383957	RNU6-157P
ENST00000383958	RNU6-1189P
ENST00000383965	
ENST00000383971	RNU1-73P
ENST00000383977	
ENST00000383982	RNU6-1080P
ENST00000383983	RNU6-147P
ENST00000383986	
ENST00000383988	RNU6-444P
ENST00000383990	
ENST00000383995	RNU6-1074P
ENST00000383998	RNU6-1027P
ENST00000384002	RNU6-1126P
ENST00000384004	
ENST00000384007	
ENST00000384011	
ENST00000384014	
ENST00000384024	
ENST00000384027	SNORD101
ENST00000384028	SNORA30
ENST00000384031	RNU6-317P
ENST00000384033	SNORA6
ENST00000384035	RNU6-418P
ENST00000384039	RNU6-435P
ENST00000384040	RNU6-949P
ENST00000384041	
ENST00000384048	SNORD37
ENST00000384052	
ENST00000384054	
ENST00000384057	
ENST00000384059	RNU6-701P
ENST00000384063	
ENST00000384070	
ENST00000384075	RNU6-926P
ENST00000384078	
ENST00000384081	
ENST00000384084	SNORA10
ENST00000384087	
ENST00000384088	RNU6-483P
ENST00000384090	
ENST00000384095	
ENST00000384096	SNORA24
ENST00000384100	RNU6-1032P
ENST00000384101	
ENST00000384106	RNU6-20P
ENST00000384112	RNU6-746P
ENST00000384113	
ENST00000384114	RNU6-409P
ENST00000384116	RNU6-206P
ENST00000384117	
ENST00000384121	RNU6-890P
ENST00000384123	
ENST00000384126	
ENST00000384131	
ENST00000384136	RNU5A-6P
ENST00000384140	RNU6-356P
ENST00000384147	SNORD26
ENST00000384148	RNU6-761P
ENST00000384154	RNU6-190P
ENST00000384160	RNU6-1008P
ENST00000384161	RNU6-48P
ENST00000384168	
ENST00000384170	
ENST00000384171	
ENST00000384176	
ENST00000384178	
ENST00000384181	RNU1-136P
ENST00000384183	SNORA29
ENST00000384184	
ENST00000384185	
ENST00000384186	
ENST00000384190	RNU1-52P
ENST00000384191	RNU6-1181P
ENST00000384194	RNU6-481P
ENST00000384195	RNU6-80P
ENST00000384202	
ENST00000384204	RNU6-1042P
ENST00000384208	RNU6-514P
ENST00000384209	RNU4-52P
ENST00000384210	SNORA70B
ENST00000384214	SNORD15A
ENST00000384215	SNORA9
ENST00000384220	
ENST00000384221	SNORA36A
ENST00000384222	RNU6-1324P
ENST00000384223	
ENST00000384227	RNU6-1201P
ENST00000384229	SNORD49A
ENST00000384231	
ENST00000384234	
ENST00000384237	
ENST00000384240	
ENST00000384247	RNU6-1144P
ENST00000384250	
ENST00000384252	SNORD61
ENST00000384256	RNU6-49P
ENST00000384264	RNU6-610P
ENST00000384271	
ENST00000384278	RNU1-2
ENST00000384282	
ENST00000384284	RNY4P13
ENST00000384289	SNORA36C
ENST00000384290	
ENST00000384293	
ENST00000384295	
ENST00000384296	RNU6-975P
ENST00000384298	
ENST00000384304	SNORD59A
ENST00000384305	
ENST00000384309	RNY3P14
ENST00000384310	RNU6-339P
ENST00000384320	SNORD51
ENST00000384323	SNORA27
ENST00000384324	RNU6-378P
ENST00000384325	RNU6-937P
ENST00000384330	RNU6-784P
ENST00000384339	SNORA72
ENST00000384341	
ENST00000384342	SNORA16A
ENST00000384347	
ENST00000384359	RNU6-242P
ENST00000384360	SNORA7B
ENST00000384363	
ENST00000384364	
ENST00000384366	
ENST00000384370	
ENST00000384371	RNU6-166P
ENST00000384372	
ENST00000384376	RNU6-434P
ENST00000384377	
ENST00000384384	SNORA25
ENST00000384387	RNU6-364P
ENST00000384388	RNU6-31P
ENST00000384390	SNORD14D
ENST00000384391	
ENST00000384395	
ENST00000384398	
ENST00000384401	
ENST00000384402	
ENST00000384405	RNU6-106P
ENST00000384407	RNU6-769P
ENST00000384410	
ENST00000384413	
ENST00000384415	RNU6-1297P
ENST00000384417	
ENST00000384419	
ENST00000384424	RNU6-933P
ENST00000384425	RNU1-46P
ENST00000384432	
ENST00000384433	RNU6-549P
ENST00000384436	SNORA70
ENST00000384437	SNORA68
ENST00000384439	SNORA15
ENST00000384440	RNU6-24P
ENST00000384443	RNU6-1162P
ENST00000384444	
ENST00000384446	RNU1-67P
ENST00000384447	
ENST00000384452	SNORA14B
ENST00000384456	RNU6-1157P
ENST00000384457	RNA5SP122
ENST00000384460	
ENST00000384463	RNU6-649P
ENST00000384464	
ENST00000384469	RNU6-1195P
ENST00000384473	RNU6-800P
ENST00000384475	RNU6-393P
ENST00000384476	RNVU1-15
ENST00000384478	
ENST00000384479	RNU6-790P
ENST00000384480	
ENST00000384481	
ENST00000384486	
ENST00000384488	
ENST00000384491	RNU1-57P
ENST00000384494	
ENST00000384496	RNU6-692P
ENST00000384498	RNU6-900P
ENST00000384499	RNU1-13P
ENST00000384500	
ENST00000384504	SNORA37
ENST00000384505	RNU6-125P
ENST00000384506	
ENST00000384512	SNORD45A
ENST00000384515	
ENST00000384522	
ENST00000384528	
ENST00000384534	RNU6-15P
ENST00000384537	RNU6-1081P
ENST00000384544	
ENST00000384546	RNU6-1160P
ENST00000384553	
ENST00000384560	
ENST00000384563	
ENST00000384566	RNU6-140P
ENST00000384567	SNORD7
ENST00000384568	RNU6-83P
ENST00000384570	
ENST00000384572	
ENST00000384575	
ENST00000384576	RNU6-1152P
ENST00000384578	RNU6-878P
ENST00000384579	RNU4-70P
ENST00000384580	RNU6-1127P
ENST00000384581	SNORA61
ENST00000384584	SNORA44
ENST00000384586	
ENST00000384595	RNY1P4
ENST00000384596	
ENST00000384601	RNU6-1263P
ENST00000384602	RNU6-146P
ENST00000384613	RNU6-225P
ENST00000384615	RNU6-1222P
ENST00000384617	RNU6-306P
ENST00000384627	RNU6-2
ENST00000384629	RNU6-925P
ENST00000384631	RNU6-178P
ENST00000384635	
ENST00000384637	RNU6-29P
ENST00000384639	RNU6-665P
ENST00000384641	
ENST00000384652	
ENST00000384653	
ENST00000384654	
ENST00000384656	
ENST00000384661	
ENST00000384663	RNU6-136P
ENST00000384667	RNU6-1179P
ENST00000384674	SNORA64
ENST00000384675	SNORA41
ENST00000384681	RNU6-455P
ENST00000384685	
ENST00000384686	
ENST00000384688	
ENST00000384690	SNORD38B
ENST00000384693	SNORD30
ENST00000384700	RNU6-906P
ENST00000384702	RNU6-246P
ENST00000384706	SNORD28
ENST00000384707	
ENST00000384709	RNU6-541P
ENST00000384714	SNORD15B
ENST00000384717	RNU6-520P
ENST00000384720	RNU6-291P
ENST00000384723	RNU6-1104P
ENST00000384724	RNU6-331P
ENST00000384725	RNU6-997P
ENST00000384726	RNU6-476P
ENST00000384728	RNU6-1311P
ENST00000384731	RNU6-376P
ENST00000384735	
ENST00000384736	
ENST00000384742	
ENST00000384744	SNORA80E
ENST00000384752	RNU6-1067P
ENST00000384753	
ENST00000384756	SNORD22
ENST00000384757	
ENST00000384759	RNU6-987P
ENST00000384762	SNORA46
ENST00000384763	
ENST00000384765	SNORA7A
ENST00000384769	SNORD102
ENST00000384770	RNVU1-14
ENST00000384771	
ENST00000384776	RNU6-9
ENST00000384777	RNU6-1237P
ENST00000384792	SNORA66
ENST00000384794	
ENST00000384815	MIR548C
ENST00000384816	MIR25
ENST00000384818	MIR521-2
ENST00000384819	MIR99B
ENST00000384820	MIR608
ENST00000384822	MIR524
ENST00000384824	MIR520F
ENST00000384825	MIR636
ENST00000384828	MIR578
ENST00000384829	MIR19B1
ENST00000384830	MIR635
ENST00000384836	MIR203A
ENST00000384838	MIR9-2
ENST00000384840	MIR363
ENST00000384841	MIR550A2
ENST00000384843	MIR649
ENST00000384852	MIR196B
ENST00000384867	MIR520E
ENST00000384868	MIR598
ENST00000384869	MIR611
ENST00000384870	MIR106A
ENST00000384873	MIR191
ENST00000384874	MIR554
ENST00000384878	MIR19A
ENST00000384881	MIR181C
ENST00000384882	MIR193A
ENST00000384883	MIR515-2
ENST00000384884	MIR515-1
ENST00000384885	MIR3074
ENST00000384886	MIR144
ENST00000384888	MIR516A2
ENST00000384890	MIR619
ENST00000384895	MIR581
ENST00000384897	MIR526A1
ENST00000384899	MIR641
ENST00000384903	MIR499A
ENST00000384906	MIR99A
ENST00000384907	MIR193B
ENST00000384913	MIR512-1
ENST00000384914	MIR153-1
ENST00000384916	MIR138-2
ENST00000384920	MIR558
ENST00000384921	MIR128-1
ENST00000384955	MIR548D2
ENST00000384956	MIR548A2
ENST00000384958	MIR183
ENST00000384963	MIR659
ENST00000384964	MIR573
ENST00000384966	MIR518A2
ENST00000384967	MIR145
ENST00000384974	MIR639
ENST00000384975	MIR141
ENST00000384976	MIR197
ENST00000384977	MIR20B
ENST00000384978	MIR525
ENST00000384979	MIR627
ENST00000384980	MIR200C
ENST00000384982	
ENST00000384984	MIR551B
ENST00000384989	MIR520B
ENST00000384992	MIR222
ENST00000384994	MIR612
ENST00000384999	MIR218-1
ENST00000385000	MIR637
ENST00000385001	MIR517A
ENST00000385002	MIR520D
ENST00000385005	MIR520C
ENST00000385011	MIR10B
ENST00000385012	MIR17
ENST00000385014	
ENST00000385018	MIR130B
ENST00000385020	MIR452
ENST00000385023	MIR580
ENST00000385024	MIR93
ENST00000385026	MIR181A1
ENST00000385031	
ENST00000385033	MIR516A1
ENST00000385037	MIR550A1
ENST00000385039	MIR642A
ENST00000385043	MIR10A
ENST00000385044	MIR122
ENST00000385046	MIR648
ENST00000385047	MIR625
ENST00000385053	MIR519C
ENST00000385056	MIR497
ENST00000385059	MIR451A
ENST00000385065	MIR504
ENST00000385068	MIR518A1
ENST00000385071	MIR522
ENST00000385073	MIR27A
ENST00000385076	MIR34B
ENST00000385077	MIR19B2
ENST00000385082	MIR614
ENST00000385084	MIR9-3
ENST00000385085	MIR545
ENST00000385086	MIR640
ENST00000385109	
ENST00000385122	
ENST00000385123	MIR622
ENST00000385127	MIR518B
ENST00000385134	MIR498
ENST00000385135	MIR221
ENST00000385138	MIR513A1
ENST00000385140	MIRLET7B
ENST00000385160	
ENST00000385188	MIR559
ENST00000385189	MIR196A2
ENST00000385190	MIR516B2
ENST00000385192	MIR302A
ENST00000385193	MIR632
ENST00000385194	MIR195
ENST00000385195	MIR603
ENST00000385198	MIR9-1
ENST00000385201	MIR146A
ENST00000385203	MIR511
ENST00000385205	MIR567
ENST00000385210	MIR658
ENST00000385211	MIR516B1
ENST00000385212	MIR152
ENST00000385216	MIR561
ENST00000385217	MIR624
ENST00000385221	MIR579
ENST00000385228	MIR569
ENST00000385230	MIR629
ENST00000385233	MIR92A1
ENST00000385234	MIR507
ENST00000385237	MIR638
ENST00000385238	MIR589
ENST00000385240	MIR181B1
ENST00000385241	MIR607
ENST00000385244	MIR527
ENST00000385245	MIR23A
ENST00000385246	MIR519D
ENST00000385248	MIR613
ENST00000385252	MIR518E
ENST00000385257	MIR519A1
ENST00000385261	MIR301A
ENST00000385262	MIR644A
ENST00000385267	MIR643
ENST00000385270	MIR503
ENST00000385271	MIR16-1
ENST00000385273	MIR125A
ENST00000385274	MIR130A
ENST00000385278	MIR652
ENST00000385281	
ENST00000385282	MIR140
ENST00000385287	MIR618
ENST00000385288	MIR185
ENST00000385290	MIR591
ENST00000385293	MIR616
ENST00000385299	MIR92A2
ENST00000385300	MIR143
ENST00000385301	MIR106B
ENST00000385302	MIR320A
ENST00000385303	MIR492
ENST00000386062	SNORD73A
ENST00000386148	SNORD96B
ENST00000386307	SNORD12C
ENST00000386683	SNORD64
ENST00000386747	SNORD83A
ENST00000386847	SNORA48
ENST00000386910	SNORD105
ENST00000386967	SNORD41
ENST00000386972	MIR24-2
ENST00000387069	RNU11
ENST00000387446	RNU6ATAC4P
ENST00000387460	MT-TT
ENST00000387974	RNU6ATAC3P
ENST00000388106	RNU6ATAC26P
ENST00000388710	ADAMTSL1
ENST00000388711	GOLM1
ENST00000388712	GOLM1
ENST00000388715	PNPLA1
ENST00000388724	ADAD1
ENST00000388725	ADAD1
ENST00000388738	KIAA1109
ENST00000388740	EYA1
ENST00000388741	EYA1
ENST00000388742	EYA1
ENST00000388743	EYA1
ENST00000388747	PIP5KL1
ENST00000388749	HNRNPL
ENST00000388752	MRPL2
ENST00000388759	NKIRAS1
ENST00000388761	UFSP1
ENST00000388767	CORO6
ENST00000388768	RUFY2
ENST00000388781	LAMB4
ENST00000388782	GKAP1
ENST00000388789	TTC41P
ENST00000388795	ABHD18
ENST00000388798	SPAG1
ENST00000388813	ADGRG1
ENST00000388820	ADAMTS7
ENST00000388822	METTL14
ENST00000388827	CCDC152
ENST00000388829	GPX1P1
ENST00000388833	TSNAXIP1
ENST00000388835	KRT18
ENST00000388837	KRT18
ENST00000388853	FLNC
ENST00000388854	TXNRD1
ENST00000388857	C11orf31
ENST00000388866	NOX5
ENST00000388876	DIO1
ENST00000388882	TNFAIP8
ENST00000388887	STAB2
ENST00000388901	COPS2
ENST00000388909	
ENST00000388914	CCDC158
ENST00000388922	ACVRL1
ENST00000388923	C6orf163
ENST00000388925	CPAMD8
ENST00000388940	SCFD2
ENST00000388942	TMEM266
ENST00000388948	LRRK1
ENST00000388950	FAM221B
ENST00000388955	NSUN5P2
ENST00000388956	OTOA
ENST00000388957	OTOA
ENST00000388958	OTOA
ENST00000388962	SELPLG
ENST00000388966	
ENST00000388967	HSPD1P6
ENST00000388968	HSPD1
ENST00000388970	AFG3L1P
ENST00000388975	SEPT14
ENST00000388988	HYKK
ENST00000388995	FAM83G
ENST00000388996	KCNQ3
ENST00000389003	KIAA0100
ENST00000389005	NCBP3
ENST00000389010	BMP2K
ENST00000389017	BORCS6
ENST00000389019	SLCO6A1
ENST00000389022	NT5M
ENST00000389032	STK38L
ENST00000389037	DUOX1
ENST00000389040	VPS53
ENST00000389044	TRIP12
ENST00000389045	TRIP12
ENST00000389048	ALK
ENST00000389050	PP2D1
ENST00000389054	DIAPH1
ENST00000389057	DIAPH1
ENST00000389060	IDO2
ENST00000389061	SACM1L
ENST00000389063	DCP2
ENST00000389074	FAM159B
ENST00000389078	H2AFJ
ENST00000389082	DENND5B
ENST00000389093	PKM
ENST00000389100	RNF180
ENST00000389103	UBE3C
ENST00000389110	P2RX2
ENST00000389118	RANBP17
ENST00000389120	RNF20
ENST00000389124	GRIK1
ENST00000389125	GRIK1
ENST00000389131	LOXL2
ENST00000389134	CNEP1R1
ENST00000389138	ERCC4
ENST00000389142	OS9
ENST00000389146	OS9
ENST00000389153	ATXN2
ENST00000389154	ATXN2
ENST00000389156	FAM169A
ENST00000389167	GPS2
ENST00000389168	FLCN
ENST00000389169	FLCN
ENST00000389171	FLCN
ENST00000389173	DNAH2
ENST00000389175	CCDC150
ENST00000389194	LTN1
ENST00000389195	LTN1
ENST00000389201	LRRC4B
ENST00000389202	ITGAD
ENST00000389204	ASPH
ENST00000389208	ASPDH
ENST00000389212	RAPGEF3
ENST00000389221	UNKL
ENST00000389224	PDPK1
ENST00000389231	USP5
ENST00000389232	RYR3
ENST00000389243	POU6F1
ENST00000389253	DNM2
ENST00000389256	EFHB
ENST00000389262	DGCR2
ENST00000389266	GARS
ENST00000389272	STAT3
ENST00000389279	CCAR2
ENST00000389282	WIZ
ENST00000389286	PRTG
ENST00000389297	CFAP69
ENST00000389301	FANCA
ENST00000389302	FANCA
ENST00000389313	SMTNL2
ENST00000389328	TRAPPC9
ENST00000389335	GRM7
ENST00000389336	GRM7
ENST00000389341	POU2F2
ENST00000389347	CCDC64B
ENST00000389354	FAM149A
ENST00000389363	TM6SF2
