Geneid	Eff_Size	percentage_gc_content
ENSG00000064199	28925	37.97
ENSG00000064201	19996	63.03
ENSG00000064205	18646	51.46
ENSG00000064218	17154	43.73
ENSG00000064225	95253	38.88
ENSG00000064270	103012	48.83
ENSG00000064300	23874	56.74
ENSG00000064309	118139	39.95
ENSG00000064313	108635	37.5
ENSG00000064393	231610	45.62
ENSG00000064419	105669	39.8
ENSG00000064489	48522	54.55
ENSG00000064490	12143	54.66
ENSG00000064545	22625	51.6
ENSG00000064547	8242	58.96
ENSG00000064601	14532	56.04
ENSG00000064607	50879	50
ENSG00000064651	116586	35.24
ENSG00000064652	189465	40.32
ENSG00000064655	297838	45.44
ENSG00000064666	16132	59.73
ENSG00000064687	33838	60.49
ENSG00000064692	160190	39.26
ENSG00000064703	18790	40.24
ENSG00000064726	55101	39.53
ENSG00000064763	197288	38.9
ENSG00000064787	142003	40.73
ENSG00000064835	18752	32.39
ENSG00000064886	45964	44.64
ENSG00000064932	73273	63.18
ENSG00000064933	98992	36.81
ENSG00000064961	10168	65.34
ENSG00000064989	111475	33.09
ENSG00000064995	11891	41.49
ENSG00000064999	208925	44.93
ENSG00000065000	72078	56.41
ENSG00000065029	43865	48.23
ENSG00000065054	17220	64.6
ENSG00000065057	10481	61.44
ENSG00000065060	101031	42.65
ENSG00000065135	96884	39.95
ENSG00000065150	80310	40.27
ENSG00000065154	25061	42.49
ENSG00000065183	47097	36.95
ENSG00000065243	158930	36.25
ENSG00000065268	16524	62.29
ENSG00000065308	86421	46.6
ENSG00000065320	228841	49.77
ENSG00000065325	75948	44.97
ENSG00000065328	55004	43.59
ENSG00000065357	36923	48.71
ENSG00000065361	32306	49.92
ENSG00000065371	28175	42.25
ENSG00000065413	355821	40.24
ENSG00000065427	25234	45.57
ENSG00000065457	30805	44.65
ENSG00000065485	162195	45.21
ENSG00000065491	78660	43.34
ENSG00000065518	8080	39.39
ENSG00000065526	105890	42.99
ENSG00000065534	296449	45.34
ENSG00000065548	26332	37.22
ENSG00000065559	128720	37.09
ENSG00000065600	53884	44.57
ENSG00000065609	163462	36.62
ENSG00000065613	70006	36.55
ENSG00000065615	117416	37.46
ENSG00000065618	61142	48.31
ENSG00000065621	45993	43.48
ENSG00000065665	44240	43.14
ENSG00000065675	156453	43.1
ENSG00000065717	54035	54.67
ENSG00000065802	32918	47.31
ENSG00000065809	263359	43.19
ENSG00000065833	224053	36.91
ENSG00000065882	257120	42.84
ENSG00000065883	156018	38.87
ENSG00000065911	23873	43.3
ENSG00000065923	169953	41.07
ENSG00000065970	29096	47.57
ENSG00000065978	21852	40.41
ENSG00000065989	59504	54.52
ENSG00000066027	80151	39.28
ENSG00000066032	1471165	38.65
ENSG00000066044	493525	51.68
ENSG00000066056	28809	54.59
ENSG00000066084	254043	41.84
ENSG00000066117	20876	48.68
ENSG00000066135	60529	46.75
ENSG00000066136	86101	42.67
ENSG00000066185	28133	42.83
ENSG00000066230	53805	61.34
ENSG00000066248	139264	48.38
ENSG00000066279	73504	34.66
ENSG00000066294	47676	41.6
ENSG00000066322	7184	58.74
ENSG00000066336	25785	52.62
ENSG00000066379	9682	41.39
ENSG00000066382	210576	40.01
ENSG00000066405	38800	42.94
ENSG00000066422	36022	40.45
ENSG00000066427	96171	42.78
ENSG00000066455	49027	39.61
ENSG00000066468	127610	45.41
ENSG00000066557	63699	35.14
ENSG00000066583	21217	38.93
ENSG00000066629	213266	45.19
ENSG00000066651	55536	36.02
ENSG00000066654	13512	41.76
ENSG00000066697	27808	43.76
ENSG00000066735	48927	63.77
ENSG00000066739	99446	37.31
ENSG00000066777	181136	38.36
ENSG00000066813	48359	39.17
ENSG00000066827	244161	44.79
ENSG00000066855	131156	40.22
ENSG00000066923	52508	47.11
ENSG00000066926	42962	42.66
ENSG00000066933	316541	37.93
ENSG00000067048	22108	37.7
ENSG00000067057	76215	51.45
ENSG00000067064	12851	43.32
ENSG00000067066	140766	39.2
ENSG00000067082	15424	48.08
ENSG00000067113	112212	39.62
ENSG00000067141	261613	38.73
ENSG00000067167	38823	38.27
ENSG00000067177	141855	37.87
ENSG00000067182	17362	54.08
ENSG00000067191	31341	54.39
ENSG00000067208	291984	38.19
ENSG00000067221	26160	52.84
ENSG00000067225	41364	48.38
ENSG00000067248	56211	37.08
ENSG00000067334	21154	39.28
ENSG00000067365	36225	49.56
ENSG00000067369	120658	41.72
ENSG00000067445	17685	51.41
ENSG00000067533	60579	37.64
ENSG00000067560	56435	46.57
ENSG00000067596	69900	46.36
ENSG00000067601	8359	43.32
ENSG00000067606	142561	56.44
ENSG00000067646	52752	37.27
ENSG00000067704	58104	39.21
ENSG00000067715	594509	35.61
ENSG00000067798	393256	34.97
ENSG00000067829	11474	58.77
ENSG00000067836	9665	63.26
ENSG00000067840	32740	56.35
ENSG00000067842	72797	58.21
ENSG00000067900	176009	36.92
ENSG00000067955	76071	40.45
ENSG00000067992	77311	40.95
ENSG00000068001	9661	61.05
ENSG00000068024	366854	51.33
ENSG00000068028	14881	54.57
ENSG00000068078	20399	65.82
ENSG00000068079	9704	50.97
ENSG00000068097	40605	40.4
ENSG00000068120	8842	57.56
ENSG00000068137	13883	62
ENSG00000068305	157974	36.86
ENSG00000068308	39950	49.93
ENSG00000068323	19043	52.58
ENSG00000068354	27375	48.17
ENSG00000068366	115574	39.16
ENSG00000068383	249366	54.13
ENSG00000068394	12154	50.87
ENSG00000068400	35385	50.22
ENSG00000068438	13215	50.6
ENSG00000068489	53286	44.47
ENSG00000068615	129283	46.05
ENSG00000068650	210572	50.33
ENSG00000068654	99458	46.69
ENSG00000068697	21324	41.61
ENSG00000068724	166929	50.88
ENSG00000068745	57974	47.61
ENSG00000068781	250894	40.98
ENSG00000068784	228530	36.55
ENSG00000068796	235861	38.86
ENSG00000068831	24629	55.63
ENSG00000068878	117014	37.98
ENSG00000068885	150069	36.52
ENSG00000068903	27531	53.55
ENSG00000068912	34367	38.1
ENSG00000068971	20296	54.42
ENSG00000068976	18889	56.99
ENSG00000068985	9208	40.44
ENSG00000069011	10589	59.4
ENSG00000069018	155402	42.51
ENSG00000069020	587909	39.2
ENSG00000069122	109081	41.65
ENSG00000069188	321312	52.3
ENSG00000069206	90523	36.76
ENSG00000069248	74161	40.25
ENSG00000069275	44003	39.57
ENSG00000069329	43119	38.86
ENSG00000069345	23491	42.72
ENSG00000069399	15581	58.73
ENSG00000069424	119261	56.05
ENSG00000069431	155422	35.98
ENSG00000069482	8696	57.14
ENSG00000069493	41543	37.38
ENSG00000069509	20761	41.18
ENSG00000069535	118727	39.31
ENSG00000069667	758075	41.64
ENSG00000069696	4890	67.02
ENSG00000069702	234697	42.29
ENSG00000069712	22227	34.53
ENSG00000069764	23240	47.91
ENSG00000069812	17659	57.51
ENSG00000069849	52974	40.61
ENSG00000069869	175921	38.51
ENSG00000069943	41230	39.99
ENSG00000069956	121654	43.14
ENSG00000069966	89566	45.39
ENSG00000069974	121752	41.6
ENSG00000069998	32712	50.12
ENSG00000070010	38041	46.94
ENSG00000070018	161324	38.53
ENSG00000070019	88130	39.57
ENSG00000070031	1078	73.35
ENSG00000070047	41505	56.31
ENSG00000070061	72647	39.91
ENSG00000070081	150816	41.44
ENSG00000070087	89324	39.59
ENSG00000070159	132842	45.34
ENSG00000070182	148372	48.21
ENSG00000070190	57869	38.71
ENSG00000070193	89173	35.67
ENSG00000070214	206721	38.86
ENSG00000070269	170329	39.13
ENSG00000070366	254486	45.75
ENSG00000070367	81076	35.97
ENSG00000070371	122292	46.41
ENSG00000070388	6602	67.93
ENSG00000070404	10084	64.99
ENSG00000070413	91808	48.62
ENSG00000070423	19247	63.55
ENSG00000070444	25786	61.67
ENSG00000070476	45675	48.68
ENSG00000070495	19936	48.83
ENSG00000070501	37460	40.44
ENSG00000070526	22525	48.62
ENSG00000070540	39967	46.58
ENSG00000070601	101771	44.15
ENSG00000070610	17165	50.7
ENSG00000070614	81922	52.04
ENSG00000070669	24879	38.42
ENSG00000070718	25003	41.4
ENSG00000070729	96074	50.27
ENSG00000070731	30804	53.34
ENSG00000070748	59003	51.04
ENSG00000070756	41745	40.75
ENSG00000070759	150605	42.23
ENSG00000070761	18237	44.93
ENSG00000070770	46918	41.31
ENSG00000070778	96351	41.28
ENSG00000070785	139611	42.55
ENSG00000070808	76950	52.11
ENSG00000070814	53947	52.45
ENSG00000070831	43917	41.82
ENSG00000070882	193195	40.72
ENSG00000070886	45388	56.79
ENSG00000070915	56823	52.83
ENSG00000070950	195354	40.44
ENSG00000070961	130744	36.37
ENSG00000070985	22492	63.7
ENSG00000071051	152367	44.54
ENSG00000071054	209800	41.04
ENSG00000071073	121650	40.01
ENSG00000071082	28108	42.84
ENSG00000071127	50437	54.98
ENSG00000071189	166158	35.09
ENSG00000071203	16491	39.32
ENSG00000071205	351476	40.94
ENSG00000071242	505330	46.48
ENSG00000071243	31681	35.55
ENSG00000071246	27328	54.83
ENSG00000071282	82921	43.88
ENSG00000071462	30080	54.07
ENSG00000071537	71871	38.48
ENSG00000071539	30274	50.49
ENSG00000071553	12768	56.78
ENSG00000071564	49395	59.57
ENSG00000071575	30433	47.68
ENSG00000071626	37319	58.75
ENSG00000071655	27050	58.04
ENSG00000071677	865	65.28
ENSG00000071794	62451	35.95
ENSG00000071859	9095	60.48
ENSG00000071889	15181	55.32
ENSG00000071894	22192	59.98
ENSG00000071909	485262	40.21
ENSG00000071967	41062	41.28
ENSG00000071991	109919	32.3
ENSG00000071994	15873	41.64
ENSG00000072041	62908	34.54
ENSG00000072042	24531	42.66
ENSG00000072062	32540	53.35
ENSG00000072071	66931	56.42
ENSG00000072080	27720	41.71
ENSG00000072110	115923	50.81
ENSG00000072121	104922	43
ENSG00000072133	138063	35.17
ENSG00000072134	129617	48.72
ENSG00000072135	25176	47.65
ENSG00000072163	51894	56.36
ENSG00000072182	29852	56.96
ENSG00000072195	81351	57.68
ENSG00000072201	247829	41.42
ENSG00000072210	35919	44.22
ENSG00000072274	62893	42.47
ENSG00000072310	34633	58.04
ENSG00000072315	314300	40.24
ENSG00000072364	99552	40.42
ENSG00000072401	39264	36.05
ENSG00000072415	103453	37.63
ENSG00000072422	136843	38.94
ENSG00000072501	59063	45.54
ENSG00000072506	4230	52.02
ENSG00000072518	78245	49.65
ENSG00000072571	35678	36.97
ENSG00000072609	151244	48.69
ENSG00000072657	595441	36.14
ENSG00000072682	111979	49.39
ENSG00000072694	22418	47.24
ENSG00000072736	153314	41.53
ENSG00000072756	29481	38.89
ENSG00000072778	13013	58.5
ENSG00000072786	155396	49.03
ENSG00000072803	150901	39.72
ENSG00000072818	22370	54.56
ENSG00000072832	150797	48.98
ENSG00000072840	110256	47.4
ENSG00000072849	21946	41.38
ENSG00000072858	105342	40.79
ENSG00000072864	91125	48.54
ENSG00000072952	128597	45.65
ENSG00000072954	31907	49.93
ENSG00000072958	62700	51.59
ENSG00000073008	23304	50.36
ENSG00000073050	40892	50.94
ENSG00000073060	113553	51.45
ENSG00000073067	9214	66.81
ENSG00000073111	29115	50.73
ENSG00000073146	78683	47.64
ENSG00000073150	12665	64.18
ENSG00000073169	19000	55.78
ENSG00000073282	273317	37.13
ENSG00000073331	169436	40.45
ENSG00000073350	58037	56.06
ENSG00000073417	166591	41.8
ENSG00000073464	87504	45.24
ENSG00000073536	19025	52.13
ENSG00000073578	46842	46.07
ENSG00000073584	34568	37.72
ENSG00000073598	10541	48.35
ENSG00000073605	21164	48.85
ENSG00000073614	121431	39.46
ENSG00000073670	27585	59.28
ENSG00000073711	190055	39.07
ENSG00000073712	103677	39.3
ENSG00000073734	113535	36.93
ENSG00000073737	35128	39.63
ENSG00000073754	69798	39.69
ENSG00000073756	13905	34.86
ENSG00000073792	186052	42.54
ENSG00000073803	218779	40.07
ENSG00000073849	157219	44.38
ENSG00000073861	15489	53.22
ENSG00000073905	1695	47.76
ENSG00000073910	286274	38.87
ENSG00000073921	118031	37.33
ENSG00000073969	171800	38.62
ENSG00000074047	264436	52.42
ENSG00000074054	322863	41.05
ENSG00000074071	2362	65.4
ENSG00000074181	51337	54.88
ENSG00000074201	127461	41.76
ENSG00000074211	252220	51.48
ENSG00000074219	24842	53.57
ENSG00000074266	41285	37.1
ENSG00000074276	58811	53.78
ENSG00000074317	12478	56.95
ENSG00000074319	62735	39.7
ENSG00000074356	58804	44.57
ENSG00000074370	47487	56.9
ENSG00000074410	68096	48.45
ENSG00000074416	144290	49.32
ENSG00000074527	137511	40.1
ENSG00000074582	8058	54.42
ENSG00000074590	83701	45.97
ENSG00000074603	85452	40.97
ENSG00000074621	58713	44.73
ENSG00000074657	135831	43.34
ENSG00000074660	16850	58.07
ENSG00000074695	38906	37.33
ENSG00000074696	55031	42.55
ENSG00000074706	210770	40.14
ENSG00000074755	154453	44.49
ENSG00000074771	62575	40.79
ENSG00000074800	22205	50.23
ENSG00000074803	124890	38.11
ENSG00000074842	30674	54.74
ENSG00000074855	16585	62.67
ENSG00000074935	23725	34.64
ENSG00000074964	165856	54.36
ENSG00000074966	71335	39.46
ENSG00000075035	127623	46.99
ENSG00000075043	83822	62.3
ENSG00000075073	15835	51.99
ENSG00000075089	46556	41
ENSG00000075131	53295	44.05
ENSG00000075142	26112	39.53
ENSG00000075151	379131	39.36
ENSG00000075188	50513	36.52
ENSG00000075213	546318	34.35
ENSG00000075218	38311	50.13
ENSG00000075223	186089	35.82
ENSG00000075234	29625	54.16
ENSG00000075239	31844	42.49
ENSG00000075240	108663	57.68
ENSG00000075275	189142	53.93
ENSG00000075290	22815	42.74
ENSG00000075292	170982	38.16
ENSG00000075303	47870	35.47
ENSG00000075336	17227	42.31
ENSG00000075340	173280	44.81
ENSG00000075388	7620	55.49
ENSG00000075391	406050	36.99
ENSG00000075399	17280	59.54
ENSG00000075407	40834	38.86
ENSG00000075413	127330	42.15
ENSG00000075415	21684	42.39
ENSG00000075420	375307	39.76
ENSG00000075426	32021	51.8
ENSG00000075429	51680	47.17
ENSG00000075461	71868	52.37
ENSG00000075539	301113	36.94
ENSG00000075568	252543	39.29
ENSG00000075618	17524	59.62
ENSG00000075624	39889	56.7
ENSG00000075643	90919	42.76
ENSG00000075651	223404	38.86
ENSG00000075673	36524	49.26
ENSG00000075702	60000	51.45
ENSG00000075711	267741	36.59
ENSG00000075785	91391	44.06
ENSG00000075790	57602	37.42
ENSG00000075826	41160	46.28
ENSG00000075856	46091	42.65
ENSG00000075884	684733	36.48
ENSG00000075886	8439	52.09
ENSG00000075891	100581	51.23
ENSG00000075914	65267	46.87
ENSG00000075945	168860	34.27
ENSG00000075975	29547	45.18
ENSG00000076003	40918	40.28
ENSG00000076043	14592	39.61
ENSG00000076053	22058	38.27
ENSG00000076067	83072	44.02
ENSG00000076108	52138	48.64
ENSG00000076201	38411	51.53
ENSG00000076242	61118	41.89
ENSG00000076248	15985	47.32
ENSG00000076258	30393	40.13
ENSG00000076321	76015	38.33
ENSG00000076344	12477	64.56
ENSG00000076351	20279	52.64
ENSG00000076356	235859	47.98
ENSG00000076382	27186	46.5
ENSG00000076513	47927	44
ENSG00000076554	204684	41.15
ENSG00000076555	166136	46.78
ENSG00000076604	11570	59.64
ENSG00000076641	155281	40.56
ENSG00000076650	54150	45.71
ENSG00000076662	8997	56.15
ENSG00000076685	110445	40.09
ENSG00000076706	20414	59.59
ENSG00000076716	120347	41.25
ENSG00000076770	132850	36.96
ENSG00000076826	27247	58.66
ENSG00000076864	78903	56.63
ENSG00000076924	14713	60.82
ENSG00000076928	55625	58.25
ENSG00000076944	17032	61.17
ENSG00000076984	15780	63.14
ENSG00000077009	10454	57.79
ENSG00000077044	127368	47.76
ENSG00000077063	170523	38.77
ENSG00000077080	15753	53.08
ENSG00000077092	427297	40.14
ENSG00000077097	73046	35.14
ENSG00000077147	76438	37.03
ENSG00000077150	12903	61.37
ENSG00000077152	11388	40.71
ENSG00000077157	264803	39.63
ENSG00000077232	100249	36.39
ENSG00000077235	101920	49.42
ENSG00000077238	57004	49.92
ENSG00000077254	70783	38.35
ENSG00000077264	293388	39.22
ENSG00000077274	28988	41.36
ENSG00000077279	128733	39.48
ENSG00000077312	17113	50.77
ENSG00000077327	112666	38.39
ENSG00000077348	12593	52.53
ENSG00000077380	65706	36.49
ENSG00000077420	133581	41.55
ENSG00000077454	18980	60.36
ENSG00000077458	27509	34.6
ENSG00000077463	11282	57.91
ENSG00000077498	121323	35.29
ENSG00000077514	180774	41.72
ENSG00000077522	83707	43.06
ENSG00000077549	150001	49.21
ENSG00000077585	81669	43.63
ENSG00000077616	68633	34.98
ENSG00000077684	74730	44.21
ENSG00000077713	58533	45.34
ENSG00000077721	21892	40.14
ENSG00000077782	70394	50.55
ENSG00000077800	32942	47.76
ENSG00000077935	73809	39.89
ENSG00000077942	106025	53.13
ENSG00000077943	213704	40.02
ENSG00000077984	11628	56.46
ENSG00000078018	321619	35.9
ENSG00000078043	134463	38.59
ENSG00000078053	253499	39.15
ENSG00000078061	14355	51.23
ENSG00000078070	105178	41.62
ENSG00000078081	45442	44.17
ENSG00000078098	81470	36.7
ENSG00000078114	407868	39.04
ENSG00000078124	174372	38.74
ENSG00000078140	89993	42.02
ENSG00000078142	147806	35.33
ENSG00000078177	111261	40.52
ENSG00000078237	49853	41.93
ENSG00000078246	67098	45
ENSG00000078269	127210	49.67
ENSG00000078295	451411	40.92
ENSG00000078304	180480	44.63
ENSG00000078319	21960	44.3
ENSG00000078328	1702457	41.37
ENSG00000078369	112249	46.7
ENSG00000078399	15774	55.23
ENSG00000078401	8864	42.83
ENSG00000078403	225799	39.77
ENSG00000078487	31484	44.82
ENSG00000078549	65850	51.89
ENSG00000078579	11700	39.24
ENSG00000078589	18425	38.44
ENSG00000078596	9334	36.96
ENSG00000078618	96519	39.35
ENSG00000078668	17414	40.42
ENSG00000078674	121549	36.54
ENSG00000078687	115725	42.91
ENSG00000078699	169418	42.36
ENSG00000078725	219914	40.76
ENSG00000078747	154824	40.53
ENSG00000078795	59432	39.33
ENSG00000078804	13377	55.18
ENSG00000078808	19832	61.35
ENSG00000078814	34965	57.86
ENSG00000078898	18007	55
ENSG00000078900	90444	59.52
ENSG00000078902	41266	57.49
ENSG00000078967	34411	45.79
ENSG00000079101	57192	41.51
ENSG00000079102	161854	38.11
ENSG00000079112	94033	40.61
ENSG00000079134	61632	37.31
ENSG00000079150	18016	37.58
ENSG00000079156	219896	39.34
ENSG00000079215	88244	40.36
ENSG00000079246	104302	39.46
ENSG00000079257	28375	36.96
ENSG00000079263	115687	41.29
ENSG00000079277	67505	48.24
ENSG00000079308	218801	52.38
ENSG00000079313	38416	60.94
ENSG00000079332	30148	40.56
ENSG00000079335	180672	38.39
ENSG00000079337	48751	54.34
ENSG00000079385	59454	47.52
ENSG00000079387	69752	38.62
ENSG00000079393	17140	54.85
ENSG00000079432	36754	61.52
ENSG00000079435	31125	54.96
ENSG00000079459	48938	44.36
ENSG00000079462	7932	53.73
ENSG00000079482	399793	39.75
ENSG00000079557	24562	36.22
ENSG00000079616	18978	50.19
ENSG00000079689	51064	39.57
ENSG00000079691	348193	39.54
ENSG00000079739	71059	42.42
ENSG00000079785	43766	39.49
ENSG00000079805	128852	53.07
ENSG00000079819	234222	38.6
ENSG00000079841	529228	35.57
ENSG00000079931	110783	37.08
ENSG00000079950	83718	37.41
ENSG00000079974	22032	50.05
ENSG00000079999	21382	54.01
ENSG00000080007	25628	40.88
ENSG00000080031	32602	52.64
ENSG00000080166	50417	39.86
ENSG00000080189	26186	53.97
ENSG00000080200	133852	37.11
ENSG00000080224	944170	35.41
ENSG00000080293	88884	46.84
ENSG00000080298	318876	35
ENSG00000080345	116296	38.04
ENSG00000080371	61447	37.14
ENSG00000080493	393162	37.49
ENSG00000080503	185660	40.58
ENSG00000080511	11031	50.99
ENSG00000080546	113503	37.66
ENSG00000080561	104535	40.1
ENSG00000080572	39542	36.94
ENSG00000080573	57660	52.34
ENSG00000080603	58455	49.63
ENSG00000080608	126479	39.61
ENSG00000080618	53657	39
ENSG00000080644	33008	47.02
ENSG00000080709	139550	38.35
ENSG00000080802	155331	37.19
ENSG00000080815	97220	42.73
ENSG00000080819	76257	38.07
ENSG00000080822	30371	38.91
ENSG00000080823	91709	46.51
ENSG00000080824	64209	47.25
ENSG00000080839	105600	43.07
ENSG00000080845	231090	51.09
ENSG00000080854	54174	56.66
ENSG00000080910	16541	35.75
ENSG00000080947	38634	51.27
ENSG00000080986	48724	36.36
ENSG00000081014	104587	37.92
ENSG00000081019	57463	37.22
ENSG00000081026	303354	37.11
ENSG00000081041	3758	48.16
ENSG00000081051	28295	34.51
ENSG00000081052	171297	40.93
ENSG00000081059	47217	54.54
ENSG00000081087	129770	42.48
ENSG00000081138	154621	35.27
ENSG00000081148	106351	37.6
ENSG00000081154	23444	39.82
ENSG00000081177	58772	41.37
ENSG00000081181	34340	42.2
ENSG00000081189	197876	36.05
ENSG00000081237	126983	34.25
ENSG00000081248	79222	51.6
ENSG00000081277	55752	52.25
ENSG00000081307	30478	36.76
ENSG00000081320	49517	37.67
ENSG00000081377	140051	42.84
ENSG00000081386	28185	38.98
ENSG00000081479	251836	39.6
ENSG00000081665	44326	40.49
ENSG00000081692	9301	61.26
ENSG00000081721	9242	39.87
ENSG00000081760	94048	51.22
ENSG00000081791	24286	48.21
ENSG00000081800	90870	35.73
ENSG00000081803	574685	36.56
ENSG00000081818	7649	45.67
ENSG00000081842	190519	40.2
ENSG00000081853	180943	45.18
ENSG00000081870	32591	40.17
ENSG00000081913	274125	39.47
ENSG00000081923	163327	42.99
ENSG00000081985	93681	41.65
ENSG00000082014	44330	56.14
ENSG00000082068	381262	39
ENSG00000082074	175392	37.97
ENSG00000082126	58748	41.38
ENSG00000082146	96230	38.23
ENSG00000082153	24829	41.12
ENSG00000082175	116206	37.73
ENSG00000082196	27960	40.08
ENSG00000082212	84571	38.6
ENSG00000082213	26964	39.88
ENSG00000082258	50188	37.48
ENSG00000082269	158822	36.09
ENSG00000082293	351916	36.57
ENSG00000082397	249326	39.83
ENSG00000082438	207233	36.27
ENSG00000082458	68473	46.89
ENSG00000082482	235228	36.37
ENSG00000082497	19299	43.15
ENSG00000082512	57353	44.65
ENSG00000082515	33608	38.83
ENSG00000082516	56430	41.33
ENSG00000082556	31719	42.12
ENSG00000082641	18983	54.35
ENSG00000082684	125636	50.16
ENSG00000082701	281100	37.15
ENSG00000082781	145917	46.61
ENSG00000082805	518908	39.35
ENSG00000082898	72485	40.9
ENSG00000082929	4396	45.25
ENSG00000082996	153066	36.39
ENSG00000083067	937753	38.04
ENSG00000083093	42897	43.53
ENSG00000083097	113729	35.96
ENSG00000083099	79288	44.37
ENSG00000083123	243694	36.82
ENSG00000083168	134363	38.89
ENSG00000083223	73428	37.99
ENSG00000083290	106950	41.45
ENSG00000083307	183354	40.92
ENSG00000083312	112398	37.25
ENSG00000083444	46653	53.54
ENSG00000083454	28395	57.95
ENSG00000083457	93272	50.88
ENSG00000083520	40762	36.46
ENSG00000083535	238655	36.99
